2;7777;7777;7777;7777;7777;7777;7777;7777;2;2;2;2;2;2;2;1;1;1;1;1;1;1;1;1;1;1;7;2;8;2;2;2;2;2;2;2;2;0;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;2;2;2;2;8;8;8;8;8;8;8;8;8;8;7;7;7;7;2;2;2;2;2;2;2;2;2;2;0;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;2;2;2;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;2;8;2;2;2;2;2;2;2;0;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;2;2;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;2;2;2;2;2;8;2;2;2;0;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;2;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;3;3;2;2;8;8;2;2;2;0;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;8;3;3;8;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;8;3;3;3;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;3;3;3;3;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;3;3;3;3;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;8;8;8;8;8;8;8;8;8;8;7;7;7;7;7;3;3;3;3;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7;7;7;7;7;3;3;3;3;3;5;5;5;2;2;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7;7;7;7;7;3;3;3;3;3;3;7;3;5;5;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7;7;3;3;3;3;3;3;3;3;3;7;7;7;7;0;0;0
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7;3;3;3;3;3;3;3;3;7;7;7;7777;7777;7777;7777;7777;7777
7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7;7;7;7;7;7;7;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777;7777
